date,state,district,partial_malay,full_malay,booster_malay,partial_chinese,full_chinese,booster_chinese,partial_indian,full_indian,booster_indian,partial_bumi,full_bumi,booster_bumi,partial_other,full_other,booster_other,partial_missing,full_missing,booster_missing
2021-12-13,Johor,Kota Tinggi,4,3,324,1,0,61,0,0,9,0,0,13,1,0,28,0,1,1
2021-12-13,Johor,Kulai,29,5,198,2,2,409,14,4,37,4,1,3,1,17,47,0,2,8
2021-12-13,Johor,Mersing,0,0,36,1,0,5,0,0,0,0,0,1,0,0,16,0,0,0
2021-12-13,Johor,Muar,2,8,763,5,3,815,0,0,21,0,0,12,8,8,166,0,4,6
2021-12-13,Johor,Pontian,4,7,64,1,3,135,0,0,0,0,0,0,1,1,7,0,2,1
2021-12-13,Johor,Segamat,19,22,124,13,6,186,5,4,6,2,1,1,3,10,4,0,0,3
2021-12-13,Johor,Tangkak,9,3,329,4,0,219,0,1,24,0,0,2,1,1,18,0,0,3
2021-12-13,Kedah,Baling,7,21,145,0,1,18,2,0,9,0,0,2,7,1,20,1,0,0
2021-12-13,Kedah,Bandar Baharu,5,7,123,0,2,43,1,1,1,0,0,1,1,0,1,0,0,1
2021-12-13,Kedah,Kota Setar,58,80,587,23,5,515,1,3,19,0,0,10,12,0,41,0,3,43
2021-12-13,Kedah,Kuala Muda,30,46,1088,3,20,816,7,16,193,0,0,6,15,26,198,1,1,13
2021-12-13,Kedah,Kubang Pasu,34,52,279,2,1,72,0,0,5,0,0,2,1,4,31,0,0,4
2021-12-13,Kedah,Kulim,13,18,1124,4,6,378,9,10,253,0,0,27,4,6,109,2,1,34
2021-12-13,Kedah,Langkawi,6,5,237,0,1,98,0,0,14,0,0,5,1,0,22,0,0,0
2021-12-13,Kedah,Padang Terap,3,6,15,0,1,2,0,0,0,0,0,0,1,0,5,0,0,0
2021-12-13,Kedah,Pendang,14,7,96,0,0,27,0,0,0,0,0,6,1,0,7,0,1,3
2021-12-13,Kedah,Pokok Sena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-13,Kedah,Sik,3,5,53,0,0,5,0,0,1,0,0,1,9,9,0,0,0,0
2021-12-13,Kedah,Yan,1,1,11,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-13,Kelantan,Bachok,27,29,145,0,0,5,0,0,0,0,0,4,1,1,0,0,0,0
2021-12-13,Kelantan,Gua Musang,6,5,55,0,0,25,0,0,0,0,16,1,1,18,1,0,0,1
2021-12-13,Kelantan,Jeli,1,30,3,0,0,0,0,0,0,1,0,13,0,3,0,0,0,1
2021-12-13,Kelantan,Kecil Lojing,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-13,Kelantan,Kota Bharu,69,86,1031,1,1,100,0,0,6,0,0,49,4,4,8,0,0,5
2021-12-13,Kelantan,Kuala Krai,12,11,99,0,0,34,0,0,2,0,0,1,0,0,1,0,0,2
2021-12-13,Kelantan,Machang,11,15,174,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0
2021-12-13,Kelantan,Pasir Mas,57,111,105,0,0,9,0,0,0,0,0,3,1,2,0,0,0,1
2021-12-13,Kelantan,Pasir Puteh,17,31,106,0,0,1,0,0,0,0,0,3,2,1,2,0,0,2
2021-12-13,Kelantan,Tanah Merah,23,24,163,0,0,16,0,0,0,0,0,1,1,0,3,0,0,1
2021-12-13,Kelantan,Tumpat,15,39,150,0,1,18,0,0,1,0,0,7,0,2,14,0,0,1
2021-12-13,Melaka,Alor Gajah,23,18,358,4,2,153,5,9,34,0,0,1,2,1,12,0,0,2
2021-12-13,Melaka,Jasin,2,10,221,0,0,71,0,3,13,0,0,1,1,1,2,0,0,1
2021-12-13,Melaka,Melaka Tengah,46,68,1469,24,11,1274,5,12,123,1,0,40,8,19,211,0,0,12
2021-12-13,Negeri Sembilan,Jelebu,1,10,118,0,2,62,1,0,10,11,1,1,4,0,0,0,0,0
2021-12-13,Negeri Sembilan,Jempol,9,17,309,3,2,158,3,5,39,0,1,3,3,1,6,0,0,3
2021-12-13,Negeri Sembilan,Kuala Pilah,4,8,367,0,0,78,1,0,7,0,0,6,1,0,0,0,0,0
2021-12-13,Negeri Sembilan,Port Dickson,9,8,417,2,0,273,7,1,209,0,0,5,5,4,100,0,0,1
2021-12-13,Negeri Sembilan,Rembau,1,1,208,1,0,26,0,0,15,0,0,13,0,0,8,0,0,0
2021-12-13,Negeri Sembilan,Seremban,58,83,1264,11,26,667,26,37,384,3,1,39,8,47,712,1,1,11
2021-12-13,Negeri Sembilan,Tampin,1,3,377,3,3,140,2,3,24,0,0,3,0,1,14,0,0,4
2021-12-13,Pahang,Bentong,3,5,30,4,2,111,1,1,7,0,0,3,9,0,0,0,0,2
2021-12-13,Pahang,Bera,0,0,1,0,0,200,0,0,0,0,0,5,0,0,4,0,0,0
2021-12-13,Pahang,Cameron Highlands,1,0,11,0,0,94,0,0,9,0,0,1,1,1,4,0,2,1
2021-12-13,Pahang,Jerantut,0,0,12,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-13,Pahang,Kuantan,19,28,1397,1,3,605,0,0,48,0,0,43,15,6,119,0,0,10
2021-12-13,Pahang,Lipis,2,0,80,2,0,32,0,1,2,0,0,2,1,0,1,0,0,1
2021-12-13,Pahang,Maran,0,3,58,2,0,17,0,0,1,0,0,0,0,0,0,0,0,3
2021-12-13,Pahang,Pekan,21,25,216,0,0,9,0,0,1,6,5,5,1,1,0,0,0,0
2021-12-13,Pahang,Raub,2,5,94,2,0,138,0,0,8,1,1,1,3,0,22,0,0,6
2021-12-13,Pahang,Rompin,0,0,27,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
2021-12-13,Pahang,Temerloh,6,4,246,0,0,146,2,0,19,0,1,12,1,0,7,0,0,4
2021-12-13,Perak,Bagan Datuk,0,0,272,0,0,217,1,0,70,0,0,3,0,0,6,0,0,1
2021-12-13,Perak,Batang Padang,0,1,31,0,1,39,1,1,8,0,0,0,0,0,1,0,0,0
2021-12-13,Perak,Hilir Perak,6,0,146,1,1,194,4,0,39,0,0,2,6,0,2,0,0,1
2021-12-13,Perak,Hulu Perak,4,13,126,0,0,77,0,0,6,0,0,1,0,0,3,0,0,0
2021-12-13,Perak,Kampar,1,10,54,1,2,158,3,3,5,0,1,100,0,0,5,0,0,0
2021-12-13,Perak,Kerian,19,11,151,1,1,36,3,2,4,0,0,0,1,5,1,0,0,1
2021-12-13,Perak,Kinta,37,39,533,29,24,1577,13,17,211,0,1,5,11,11,177,75,4,26
2021-12-13,Perak,Kuala Kangsar,18,18,200,4,4,158,2,1,22,1,2,8,1,0,9,0,4,9
2021-12-13,Perak,Larut Dan Matang,37,7,157,12,6,284,1,0,26,0,0,1,6,1,4,1,1,5
2021-12-13,Perak,Manjung,8,13,218,6,10,316,7,13,60,0,7,2,8,20,18,0,1,5
2021-12-13,Perak,Muallim,1,1,165,0,0,43,0,1,17,0,0,37,1,0,2,0,0,1
2021-12-13,Perak,Perak Tengah,7,6,291,0,0,68,0,0,0,0,0,23,2,1,3,0,0,8
2021-12-13,Perlis,Perlis,24,36,403,0,6,150,0,1,8,0,0,19,2,27,37,2,0,2
2021-12-13,Pulau Pinang,Barat Daya,10,6,529,9,3,908,1,5,74,0,0,4,5,5,320,1,0,19
2021-12-13,Pulau Pinang,Seberang Perai Selatan,10,2,292,6,2,748,2,5,73,0,0,8,6,8,285,0,3,8
2021-12-13,Pulau Pinang,Seberang Perai Tengah,22,6,755,31,2,1599,9,2,188,0,0,22,21,7,676,0,8,19
2021-12-13,Pulau Pinang,Seberang Perai Utara,13,18,331,2,3,282,1,1,22,0,0,1,3,12,19,0,1,4
2021-12-13,Pulau Pinang,Timur Laut,23,42,457,27,24,1676,4,14,139,0,0,25,28,30,254,0,1,42
2021-12-13,Sabah,Beaufort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-13,Sabah,Beluran,0,0,0,0,0,0,0,0,0,0,1,9,0,2,0,0,0,0
2021-12-13,Sabah,Keningau,0,0,1,0,0,6,0,0,0,0,5,2,0,0,2,0,0,0
2021-12-13,Sabah,Kinabatangan,0,3,0,0,0,0,0,0,0,1,2,13,0,10,162,0,0,5
2021-12-13,Sabah,Kota Belud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-13,Sabah,Kota Kinabalu,2,4,61,10,6,486,0,0,10,28,19,413,20,9,64,0,1,5
2021-12-13,Sabah,Kota Marudu,0,0,0,0,1,2,0,0,0,2,19,7,3,2,0,0,0,0
2021-12-13,Sabah,Kuala Penyu,0,0,0,0,0,2,0,0,0,1,0,11,0,0,0,0,0,0
2021-12-13,Sabah,Kudat,0,0,5,0,0,0,0,0,0,1,1,4,5,36,0,0,0,0
2021-12-13,Sabah,Kunak,3,0,0,0,0,0,0,0,0,4,6,6,4,10,0,0,0,0
2021-12-13,Sabah,Lahad Datu,2,4,6,0,2,37,0,0,0,4,21,31,19,31,24,0,0,0
2021-12-13,Sabah,Nabawan,0,0,0,0,0,1,0,0,0,8,5,13,0,0,1,0,0,0
2021-12-13,Sabah,Papar,0,0,7,0,0,16,0,0,0,4,9,113,1,4,9,0,0,1
2021-12-13,Sabah,Penampang,1,0,2,0,0,18,0,0,0,6,5,38,1,2,1,0,0,0
2021-12-13,Sabah,Pitas,0,0,0,0,0,0,0,0,0,2,2,15,0,0,0,0,0,1
2021-12-13,Sabah,Putatan,0,0,4,0,0,0,0,0,0,2,9,5,0,4,1,0,0,0
2021-12-13,Sabah,Ranau,0,0,3,0,0,0,0,0,0,4,3,43,0,0,1,0,0,0
2021-12-13,Sabah,Sandakan,1,1,59,3,3,167,0,0,2,7,11,35,8,19,17,6,0,1
2021-12-13,Sabah,Semporna,0,2,2,0,0,3,0,0,1,14,17,20,107,99,5,0,0,0
2021-12-13,Sabah,Sipitang,0,0,0,0,0,1,0,0,0,3,2,21,1,0,2,0,0,0
2021-12-13,Sabah,Tambunan,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2021-12-13,Sabah,Tawau,3,3,9,1,5,143,0,0,1,17,23,48,13,37,46,2,1,0
2021-12-13,Sabah,Telupid,0,0,0,0,0,0,0,0,0,5,6,7,1,5,2,0,0,0
2021-12-13,Sabah,Tenom,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0
2021-12-13,Sabah,Tongod,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
2021-12-13,Sabah,Tuaran,0,1,2,0,0,4,0,0,0,3,26,55,0,2,1,0,0,1
2021-12-13,Sarawak,Asajaya,1,2,560,0,0,34,0,0,0,0,0,56,0,0,3,0,0,7
2021-12-13,Sarawak,Bau,0,0,23,4,1,154,0,0,0,4,9,315,1,1,17,0,0,0
2021-12-13,Sarawak,Belaga,0,0,0,0,0,0,0,0,0,0,2,40,0,0,11,0,0,0
2021-12-13,Sarawak,Beluru,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0
2021-12-13,Sarawak,Betong,1,0,132,0,0,16,0,0,0,2,0,158,0,0,55,0,0,0
2021-12-13,Sarawak,Bintulu,6,0,103,3,3,455,0,0,2,13,18,511,5,13,144,0,0,5
2021-12-13,Sarawak,Bukit Mabong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-13,Sarawak,Dalat,0,0,0,0,0,4,0,0,0,0,0,44,0,0,0,0,0,0
2021-12-13,Sarawak,Daro,0,0,12,0,0,10,0,0,0,0,0,276,16,0,6,0,0,1
2021-12-13,Sarawak,Julau,0,0,0,0,0,0,0,0,0,1,0,28,0,0,0,0,0,1
2021-12-13,Sarawak,Kabong,0,0,15,0,0,1,0,0,0,0,0,30,0,0,1,0,0,3
2021-12-13,Sarawak,Kanowit,1,1,2,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0
2021-12-13,Sarawak,Kapit,0,0,12,0,2,14,0,0,0,19,22,189,0,0,0,0,0,1
2021-12-13,Sarawak,Kuching,29,13,2368,45,7,3325,3,0,31,17,5,1692,12,10,257,0,0,31
2021-12-13,Sarawak,Lawas,1,4,0,0,0,1,0,0,0,1,5,0,0,0,0,0,1,0
2021-12-13,Sarawak,Limbang,0,1,101,0,0,92,0,0,0,0,0,95,0,0,12,0,0,6
2021-12-13,Sarawak,Lubok Antu,0,0,5,0,0,12,0,0,0,0,0,88,0,0,0,0,0,0
2021-12-13,Sarawak,Lundu,2,2,133,0,1,54,0,0,1,0,1,228,0,0,54,0,0,0
2021-12-13,Sarawak,Maradong,0,1,10,0,0,64,0,0,0,1,0,15,0,0,0,0,0,3
2021-12-13,Sarawak,Marudi,0,0,2,0,1,56,0,0,0,1,0,24,0,0,1,0,0,1
2021-12-13,Sarawak,Matu,0,0,0,0,0,0,0,0,0,2,0,84,0,0,1,0,0,1
2021-12-13,Sarawak,Miri,5,6,190,19,3,886,0,0,5,13,11,523,59,1,472,0,0,7
2021-12-13,Sarawak,Mukah,1,0,21,3,0,32,0,0,1,26,9,540,2,0,19,0,0,0
2021-12-13,Sarawak,Pakan,0,0,1,0,0,1,0,0,0,0,0,87,0,0,2,0,0,45
2021-12-13,Sarawak,Pusa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-13,Sarawak,Samarahan,0,1,342,0,0,193,0,0,0,0,1,314,0,1,69,0,0,7
2021-12-13,Sarawak,Saratok,0,1,85,0,0,19,0,0,0,1,3,76,0,0,2,0,0,3
2021-12-13,Sarawak,Sarikei,0,0,74,3,4,354,0,0,0,2,3,166,0,0,13,8,6,44
2021-12-13,Sarawak,Sebauh,0,0,12,0,0,6,0,0,0,0,0,53,0,0,7,0,0,0
2021-12-13,Sarawak,Selangau,0,0,1,0,0,3,0,0,0,0,0,95,0,0,1,0,0,0
2021-12-13,Sarawak,Serian,3,18,37,0,11,64,0,0,0,14,69,432,1,3,11,0,0,6
2021-12-13,Sarawak,Sibu,1,1,95,19,5,1830,0,0,2,11,5,306,1,0,53,0,0,8
2021-12-13,Sarawak,Simunjan,0,3,150,0,0,3,0,0,0,0,0,25,0,0,0,0,9,0
2021-12-13,Sarawak,Song,0,0,9,0,0,10,0,0,1,6,0,163,0,0,0,0,0,5
2021-12-13,Sarawak,Sri Aman,2,1,49,5,0,79,0,0,0,10,0,133,1,0,6,0,0,0
2021-12-13,Sarawak,Subis,0,0,11,0,0,8,0,0,0,3,0,68,0,0,2,0,0,0
2021-12-13,Sarawak,Tanjung Manis,0,0,26,1,0,10,0,0,0,7,2,59,0,0,163,0,0,1
2021-12-13,Sarawak,Tatau,0,0,7,0,0,5,0,0,0,0,0,81,0,0,5,0,0,0
2021-12-13,Sarawak,Tebedu,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021-12-13,Sarawak,Telang Usan,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0
2021-12-13,Selangor,Gombak,43,78,1186,11,14,535,7,20,172,0,0,34,17,24,517,0,2,4
2021-12-13,Selangor,Hulu Langat,133,128,1612,18,39,1550,11,21,252,1,3,31,53,78,930,0,4,11
2021-12-13,Selangor,Hulu Selangor,31,57,102,5,1,9,8,11,17,0,0,4,8,3,5,0,0,0
2021-12-13,Selangor,Klang,47,121,935,25,32,1235,35,48,411,2,2,30,47,69,707,1,2,9
2021-12-13,Selangor,Kuala Langat,2,8,281,0,0,184,0,2,50,0,0,1,9,4,37,0,0,0
2021-12-13,Selangor,Kuala Selangor,33,45,501,4,1,150,12,4,86,1,0,1,7,3,160,0,0,1
2021-12-13,Selangor,Petaling,123,237,4041,86,125,3826,28,74,718,5,6,154,74,123,3031,3,14,51
2021-12-13,Selangor,Sabak Bernam,34,29,147,10,4,80,2,1,1,0,0,2,10,6,12,0,1,0
2021-12-13,Selangor,Sepang,28,19,848,3,4,149,5,4,138,0,2,19,11,22,416,0,0,1
2021-12-13,Terengganu,Besut,83,36,473,0,0,17,0,0,2,0,0,2,0,1,3,0,0,1
2021-12-13,Terengganu,Dungun,1,7,816,0,0,54,0,0,1,0,0,2,0,0,3,0,0,3
2021-12-13,Terengganu,Hulu Terengganu,16,11,150,0,0,6,0,0,0,0,0,0,0,3,0,0,0,2
2021-12-13,Terengganu,Kemaman,19,43,578,0,1,79,0,0,5,0,0,5,0,2,5,0,0,1
2021-12-13,Terengganu,Kuala Nerus,8,26,560,0,0,25,0,0,0,0,0,64,5,18,5,0,0,2
2021-12-13,Terengganu,Kuala Terengganu,21,48,473,0,3,28,0,0,1,0,0,22,1,7,4,0,1,2
2021-12-13,Terengganu,Marang,15,26,66,0,0,5,0,0,0,0,0,1,0,0,0,1,13,0
2021-12-13,Terengganu,Setiu,13,23,81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2021-12-13,W.P. Kuala Lumpur,Kuala Lumpur,153,182,4783,122,142,7659,28,66,949,6,5,181,105,129,4027,2,5,57
2021-12-13,W.P. Labuan,Labuan,1,1,62,2,0,39,0,0,1,1,2,111,5,7,11,0,0,0
2021-12-13,W.P. Putrajaya,Putrajaya,10,29,1107,1,4,52,2,2,52,0,0,34,2,8,148,0,1,3
2021-12-14,Johor,Batu Pahat,19,32,647,8,9,675,0,1,4,0,0,10,13,8,923,0,5,23
2021-12-14,Johor,Johor Bahru,75,223,3309,77,73,3842,32,39,488,4,15,204,61,95,686,1,0,56
2021-12-14,Johor,Kluang,19,22,327,9,4,433,4,6,59,0,1,4,4,0,37,0,0,10
2021-12-14,Johor,Kota Tinggi,1,2,308,0,2,53,0,0,7,0,0,17,9,0,15,0,0,0
2021-12-14,Johor,Kulai,30,14,344,9,5,641,12,0,72,0,0,11,13,12,66,1,0,13
2021-12-14,Johor,Mersing,1,0,39,1,0,10,0,0,0,0,0,0,0,0,18,0,0,1
2021-12-14,Johor,Muar,3,2,741,6,8,810,0,0,22,0,0,9,13,7,349,0,0,21
2021-12-14,Johor,Pontian,4,10,94,4,3,195,0,2,4,0,1,0,5,6,5,0,1,3
2021-12-14,Johor,Segamat,2,7,314,3,2,338,2,0,21,0,0,1,3,2,4,0,0,4
2021-12-14,Johor,Tangkak,12,37,558,3,18,240,1,2,36,0,0,1,4,5,24,0,0,13
2021-12-14,Kedah,Baling,8,25,198,0,1,28,1,1,15,0,0,2,15,3,15,1,0,1
2021-12-14,Kedah,Bandar Baharu,7,7,145,2,0,60,0,1,5,0,2,1,0,0,2,0,0,1
2021-12-14,Kedah,Kota Setar,68,82,477,13,8,406,3,5,17,0,0,9,22,21,30,0,1,62
2021-12-14,Kedah,Kuala Muda,33,53,1481,9,13,657,9,15,366,0,0,4,15,27,336,0,0,21
2021-12-14,Kedah,Kubang Pasu,13,18,623,0,0,87,0,0,8,0,0,2,2,1,11,0,0,23
2021-12-14,Kedah,Kulim,61,33,974,9,3,340,9,1,204,1,0,14,24,6,164,1,0,77
2021-12-14,Kedah,Langkawi,12,25,309,0,1,102,0,0,16,0,0,24,3,2,70,0,0,1
2021-12-14,Kedah,Padang Terap,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021-12-14,Kedah,Pendang,14,11,181,0,0,22,0,0,0,0,0,4,0,0,10,0,0,0
2021-12-14,Kedah,Pokok Sena,0,0,17,0,0,3,0,0,0,0,0,0,6,0,4,0,0,0
2021-12-14,Kedah,Sik,11,14,48,0,0,6,0,0,0,0,0,0,2,2,8,1,0,0
2021-12-14,Kedah,Yan,3,8,187,1,1,12,0,0,1,0,0,2,1,2,1,0,0,0
2021-12-14,Kelantan,Bachok,36,50,251,0,0,9,0,0,0,0,0,1,2,3,4,0,0,1
2021-12-14,Kelantan,Gua Musang,4,8,62,0,0,21,0,0,0,0,0,0,1,5,0,0,0,1
2021-12-14,Kelantan,Jeli,1,7,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2021-12-14,Kelantan,Kecil Lojing,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-14,Kelantan,Kota Bharu,70,116,1360,0,0,118,0,1,2,0,0,74,4,9,15,1,1,7
2021-12-14,Kelantan,Kuala Krai,14,29,239,0,0,28,0,0,3,0,0,3,1,2,4,0,0,6
2021-12-14,Kelantan,Machang,7,7,156,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0
2021-12-14,Kelantan,Pasir Mas,10,32,198,0,0,18,0,0,0,0,0,4,1,0,5,0,0,2
2021-12-14,Kelantan,Pasir Puteh,20,23,192,0,2,1,0,0,0,0,0,1,1,5,1,0,0,4
2021-12-14,Kelantan,Tanah Merah,18,33,189,3,0,51,0,0,1,0,0,1,0,0,8,0,0,10
2021-12-14,Kelantan,Tumpat,18,21,226,0,1,24,0,0,1,0,0,1,8,3,15,0,1,1
2021-12-14,Melaka,Alor Gajah,23,19,500,10,1,164,1,2,45,0,1,3,7,1,29,0,0,4
2021-12-14,Melaka,Jasin,5,3,328,2,0,79,0,4,48,0,0,1,0,2,7,0,0,1
2021-12-14,Melaka,Melaka Tengah,42,40,1862,12,7,1458,1,2,144,0,0,18,4,10,283,1,1,21
2021-12-14,Negeri Sembilan,Jelebu,3,1,105,0,1,126,0,0,8,1,11,2,0,0,3,0,0,0
2021-12-14,Negeri Sembilan,Jempol,6,10,282,4,4,66,2,3,39,0,1,5,0,0,6,0,0,1
2021-12-14,Negeri Sembilan,Kuala Pilah,7,9,350,1,0,42,0,0,9,0,0,8,0,0,1,0,0,0
2021-12-14,Negeri Sembilan,Port Dickson,7,5,519,7,5,455,7,5,208,0,0,14,8,3,40,0,0,2
2021-12-14,Negeri Sembilan,Rembau,3,0,252,1,0,49,0,0,22,0,0,15,1,0,9,0,0,2
2021-12-14,Negeri Sembilan,Seremban,32,68,2548,13,32,744,24,24,731,1,1,74,13,59,476,1,1,16
2021-12-14,Negeri Sembilan,Tampin,4,5,414,1,0,135,1,10,60,0,1,18,1,6,25,0,0,3
2021-12-14,Pahang,Bentong,2,3,202,1,3,157,0,1,17,0,0,23,2,0,58,0,0,0
2021-12-14,Pahang,Bera,1,5,37,5,0,65,0,0,0,0,1,8,3,0,1,0,0,0
2021-12-14,Pahang,Cameron Highlands,4,6,23,1,7,59,1,1,14,0,0,93,3,3,14,0,0,0
2021-12-14,Pahang,Jerantut,5,15,296,1,0,51,0,0,0,0,0,1,1,2,0,0,0,2
2021-12-14,Pahang,Kuantan,41,29,1927,4,2,1150,1,1,135,1,0,118,7,9,166,1,0,15
2021-12-14,Pahang,Lipis,0,0,116,1,0,70,0,0,5,0,0,1,0,0,2,0,0,1
2021-12-14,Pahang,Maran,15,46,421,0,0,38,0,2,1,0,4,5,1,2,4,0,0,0
2021-12-14,Pahang,Pekan,11,33,235,0,0,7,0,0,0,0,0,2,2,1,1,0,0,0
2021-12-14,Pahang,Raub,1,1,150,0,5,244,2,4,10,1,0,3,0,2,15,0,0,2
2021-12-14,Pahang,Rompin,0,0,47,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0
2021-12-14,Pahang,Temerloh,9,6,305,0,0,110,1,0,22,0,0,42,6,1,33,0,0,3
2021-12-14,Perak,Bagan Datuk,0,12,249,0,0,241,0,0,169,0,0,1,0,0,20,0,0,2
2021-12-14,Perak,Batang Padang,5,22,97,3,5,56,3,14,10,2,13,4,3,2,2,0,3,1
2021-12-14,Perak,Hilir Perak,12,18,248,7,4,392,5,6,70,0,0,0,2,10,4,0,1,1
2021-12-14,Perak,Hulu Perak,5,9,130,1,0,68,0,0,4,0,0,13,0,0,7,0,0,0
2021-12-14,Perak,Kampar,3,24,62,4,4,195,2,0,12,2,1,2,0,2,3,0,0,0
2021-12-14,Perak,Kerian,7,21,224,0,1,355,0,0,10,0,0,0,0,0,4,0,0,2
2021-12-14,Perak,Kinta,21,64,1071,21,45,1559,10,35,310,0,1,12,7,6,170,61,3,31
2021-12-14,Perak,Kuala Kangsar,4,5,236,1,3,173,3,3,32,0,0,66,0,0,5,0,0,9
2021-12-14,Perak,Larut Dan Matang,21,6,183,12,10,239,12,2,51,0,0,1,4,6,7,0,0,6
2021-12-14,Perak,Manjung,9,22,373,9,12,363,1,12,65,1,2,4,9,31,19,0,0,5
2021-12-14,Perak,Muallim,4,0,199,0,0,41,3,0,27,0,0,82,5,4,3,0,0,0
2021-12-14,Perak,Perak Tengah,13,10,378,0,0,43,0,0,4,0,0,34,3,0,1,0,0,1
2021-12-14,Perlis,Perlis,38,47,651,1,1,188,0,0,8,0,0,47,0,2,32,0,1,0
2021-12-14,Pulau Pinang,Barat Daya,11,9,659,3,9,792,1,3,91,0,0,14,2,4,688,0,0,11
2021-12-14,Pulau Pinang,Seberang Perai Selatan,6,7,371,6,3,730,5,2,142,0,0,17,12,8,99,0,0,6
2021-12-14,Pulau Pinang,Seberang Perai Tengah,39,21,987,20,5,1600,9,4,303,0,0,59,17,13,543,0,0,35
2021-12-14,Pulau Pinang,Seberang Perai Utara,27,37,388,2,8,343,1,1,49,0,1,1,1,5,31,0,0,6
2021-12-14,Pulau Pinang,Timur Laut,22,128,567,19,96,1859,11,18,127,0,0,45,9,23,314,1,1,27
2021-12-14,Sabah,Beaufort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-14,Sabah,Beluran,0,0,2,0,0,0,0,0,0,0,2,18,0,1,0,1,0,0
2021-12-14,Sabah,Keningau,0,0,5,0,1,51,0,0,0,1,2,42,0,3,1,0,0,0
2021-12-14,Sabah,Kinabatangan,0,0,2,0,0,0,0,0,0,0,0,16,0,2,4,0,0,0
2021-12-14,Sabah,Kota Belud,0,0,0,0,0,0,0,0,0,6,5,7,0,0,0,0,0,0
2021-12-14,Sabah,Kota Kinabalu,8,2,69,16,5,456,0,0,12,48,48,676,13,29,83,0,1,4
2021-12-14,Sabah,Kota Marudu,1,0,0,0,0,3,0,0,0,31,24,30,8,1,2,0,0,1
2021-12-14,Sabah,Kuala Penyu,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0
2021-12-14,Sabah,Kudat,0,0,6,0,0,0,0,0,0,3,1,15,3,2,0,0,0,0
2021-12-14,Sabah,Kunak,0,1,0,1,0,0,0,0,0,1,3,3,5,7,0,0,0,0
2021-12-14,Sabah,Lahad Datu,0,0,9,0,2,39,0,0,1,5,10,72,26,33,50,0,0,2
2021-12-14,Sabah,Nabawan,0,0,0,0,0,1,0,0,0,3,7,4,0,0,0,0,0,0
2021-12-14,Sabah,Papar,0,0,9,0,2,9,1,0,1,10,11,132,4,4,17,1,0,2
2021-12-14,Sabah,Penampang,0,0,0,0,0,15,0,0,0,0,0,36,0,4,8,0,0,0
2021-12-14,Sabah,Pitas,0,0,0,0,0,0,0,0,0,8,2,7,0,0,1,0,0,0
2021-12-14,Sabah,Putatan,0,0,5,0,0,13,0,0,0,4,6,41,0,3,3,0,0,0
2021-12-14,Sabah,Ranau,0,0,0,0,0,10,0,0,0,5,7,59,0,0,0,0,0,0
2021-12-14,Sabah,Sandakan,0,0,9,2,3,298,0,0,1,3,10,60,2,23,23,12,2,5
2021-12-14,Sabah,Semporna,0,0,30,0,0,3,0,0,0,17,22,64,95,97,1,0,0,1
2021-12-14,Sabah,Sipitang,0,0,3,0,0,3,0,0,0,0,2,36,2,0,2,0,0,0
2021-12-14,Sabah,Tambunan,0,0,0,0,0,1,0,0,0,1,1,56,0,0,1,0,0,0
2021-12-14,Sabah,Tawau,0,3,20,1,3,78,0,0,1,26,18,115,20,31,182,2,0,2
2021-12-14,Sabah,Telupid,0,0,0,0,0,0,0,0,0,2,0,2,6,2,0,0,0,0
2021-12-14,Sabah,Tenom,0,0,0,0,0,19,0,0,0,2,2,7,1,0,7,0,0,0
2021-12-14,Sabah,Tongod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
