date,state,beds,admitted_pui,admitted_covid,admitted_total,discharged_pui,discharged_covid,discharged_total,pkrc_covid,pkrc_pui,pkrc_noncovid
2020-12-30,Perlis,33,0,0,0,0,0,0,0,0,0
2020-12-30,Pulau Pinang,633,0,47,47,0,13,13,241,0,0
2020-12-30,Sabah,5444,8,209,217,6,163,169,964,28,0
2020-12-30,Sarawak,963,0,0,0,0,0,0,8,4,26
2020-12-30,Selangor,9477,2,1382,1384,2,815,817,5625,0,40
2020-12-30,Terengganu,48,0,0,0,0,0,0,0,0,0
2020-12-30,W.P. Labuan,420,4,0,4,5,11,16,38,68,0
2020-12-31,Johor,1879,0,99,99,0,102,102,1810,0,0
2020-12-31,Kedah,699,0,4,4,0,4,4,8,0,0
2020-12-31,Kelantan,117,2,7,9,6,1,7,25,6,7
2020-12-31,Melaka,306,1,7,8,1,11,12,161,4,4
2020-12-31,Negeri Sembilan,1661,0,11,11,0,32,32,249,0,0
2020-12-31,Pahang,250,0,9,9,0,0,0,14,0,16
2020-12-31,Perak,851,0,27,27,0,2,2,178,0,0
2020-12-31,Perlis,33,0,0,0,0,0,0,0,0,0
2020-12-31,Pulau Pinang,633,0,47,47,0,14,14,243,0,0
2020-12-31,Sabah,5445,8,213,221,4,110,114,1054,35,0
2020-12-31,Sarawak,963,1,0,1,2,0,2,7,3,77
2020-12-31,Selangor,9477,6,920,926,0,1303,1303,5241,6,40
2020-12-31,Terengganu,48,0,0,0,0,0,0,0,0,0
2020-12-31,W.P. Labuan,420,18,4,22,13,11,24,34,73,0
2021-01-01,Johor,1879,0,97,97,49,29,78,1550,0,0
2021-01-01,Kedah,699,0,26,26,0,8,8,26,0,0
2021-01-01,Kelantan,117,2,9,11,3,0,3,34,5,1
2021-01-01,Melaka,306,0,35,35,0,9,9,189,4,4
2021-01-01,Negeri Sembilan,1661,0,42,42,0,41,41,248,0,0
2021-01-01,Pahang,550,0,295,295,0,4,4,305,0,16
2021-01-01,Perak,851,0,26,26,0,7,7,196,0,0
2021-01-01,Perlis,33,0,0,0,0,0,0,0,0,0
2021-01-01,Pulau Pinang,633,0,194,194,0,44,44,483,0,0
2021-01-01,Sabah,5445,9,246,255,2,208,210,1091,42,0
2021-01-01,Sarawak,963,2,0,2,0,0,0,12,5,66
2021-01-01,Selangor,9477,5,1355,1360,5,1495,1500,5101,11,40
2021-01-01,Terengganu,48,0,0,0,0,0,0,0,0,0
2021-01-01,W.P. Labuan,420,0,37,37,1,6,7,85,48,0
2021-01-02,Johor,1885,0,83,83,0,147,147,1364,0,0
2021-01-02,Kedah,372,0,15,15,0,1,1,29,0,0
2021-01-02,Kelantan,305,6,13,19,3,5,8,42,8,4
2021-01-02,Melaka,306,0,4,4,0,3,3,190,4,4
2021-01-02,Negeri Sembilan,1661,0,21,21,0,80,80,186,0,0
2021-01-02,Pahang,550,0,3,3,0,1,1,307,0,35
2021-01-02,Perak,851,0,9,9,0,15,15,190,0,0
2021-01-02,Perlis,33,0,0,0,0,0,0,0,0,0
2021-01-02,Pulau Pinang,965,0,251,251,0,31,31,614,0,0
2021-01-02,Sabah,5445,5,185,190,2,165,167,1099,43,0
2021-01-02,Sarawak,963,1,0,1,0,0,0,13,6,71
2021-01-02,Selangor,10191,0,1442,1442,2,1071,1073,5472,0,40
2021-01-02,Terengganu,48,0,0,0,0,0,0,0,0,0
2021-01-02,W.P. Labuan,420,3,11,14,1,15,16,71,50,0
2021-01-03,Johor,1917,0,24,24,0,242,242,1209,0,0
2021-01-03,Kedah,372,0,31,31,0,2,2,63,0,0
2021-01-03,Kelantan,305,4,23,27,2,5,7,60,10,4
2021-01-03,Melaka,310,1,72,73,0,112,112,150,5,0
2021-01-03,Negeri Sembilan,1661,0,30,30,0,40,40,175,0,0
2021-01-03,Pahang,578,0,8,8,0,0,0,315,0,30
2021-01-03,Perak,851,1,47,48,0,34,34,203,1,99
2021-01-03,Perlis,33,0,0,0,0,0,0,0,0,0
2021-01-03,Pulau Pinang,965,0,40,40,0,29,29,698,0,0
2021-01-03,Sabah,5445,4,197,201,6,183,189,1109,42,0
2021-01-03,Sarawak,293,2,0,2,2,0,2,13,6,73
2021-01-03,Selangor,9767,16,854,870,0,1559,1559,4767,25,40
2021-01-03,Terengganu,48,0,0,0,0,0,0,0,0,0
2021-01-03,W.P. Labuan,420,19,0,19,0,8,8,62,69,0
2021-01-04,Johor,1979,0,102,102,0,248,248,1146,0,0
2021-01-04,Kedah,372,0,40,40,0,6,6,97,0,0
2021-01-04,Kelantan,305,6,12,18,3,13,16,59,13,2
2021-01-04,Melaka,310,0,7,7,4,18,22,139,1,0
2021-01-04,Negeri Sembilan,1661,0,7,7,0,38,38,144,0,0
2021-01-04,Pahang,578,0,0,0,0,0,0,315,0,34
2021-01-04,Perak,851,2,35,37,0,29,29,180,4,133
2021-01-04,Perlis,33,0,0,0,0,0,0,0,0,0
2021-01-04,Pulau Pinang,1055,0,34,34,0,14,14,663,0,0
2021-01-04,Sabah,5445,13,303,316,13,103,116,1306,41,0
2021-01-04,Sarawak,963,3,0,3,3,0,3,24,6,84
2021-01-04,Selangor,8409,0,741,741,2,582,584,4926,23,40
2021-01-04,Terengganu,48,0,0,0,0,0,0,0,0,0
2021-01-04,W.P. Labuan,420,0,8,8,0,8,8,71,61,0
2021-01-05,Johor,2546,0,63,63,0,150,150,1701,0,0
2021-01-05,Kedah,372,0,1,1,0,6,6,92,0,0
2021-01-05,Kelantan,305,9,28,37,1,11,12,76,21,7
2021-01-05,Melaka,310,0,6,6,0,13,13,132,1,1
2021-01-05,Negeri Sembilan,1661,0,82,82,0,13,13,210,0,0
2021-01-05,Pahang,578,0,3,3,0,4,4,314,0,46
2021-01-05,Perak,901,0,18,18,0,20,20,207,4,90
2021-01-05,Perlis,33,0,0,0,0,0,0,0,0,0
2021-01-05,Pulau Pinang,1055,0,25,25,0,29,29,758,0,0
2021-01-05,Sabah,5481,5,253,258,14,147,161,1433,43,0
2021-01-05,Sarawak,963,2,0,2,2,0,2,33,6,97
2021-01-05,Selangor,11345,5,741,746,1,937,938,4735,27,40
2021-01-05,Terengganu,48,0,0,0,0,0,0,0,0,0
2021-01-05,W.P. Labuan,420,1,0,1,2,11,13,60,60,0
2021-01-06,Johor,2638,0,47,47,0,142,142,1768,0,0
2021-01-06,Kedah,572,0,33,33,0,9,9,116,0,0
2021-01-06,Kelantan,305,8,24,32,3,8,11,92,26,9
2021-01-06,Melaka,310,1,23,24,0,12,12,143,2,0
2021-01-06,Negeri Sembilan,1661,0,52,52,0,41,41,221,0,0
2021-01-06,Pahang,578,0,8,8,0,0,0,322,0,64
2021-01-06,Perak,913,0,28,28,0,21,21,217,1,92
2021-01-06,Perlis,33,0,0,0,0,0,0,0,0,0
2021-01-06,Pulau Pinang,1055,0,43,43,0,37,37,754,0,0
2021-01-06,Sabah,5531,8,344,352,4,125,129,1642,48,0
2021-01-06,Sarawak,963,1,0,1,0,0,0,34,7,102
2021-01-06,Selangor,11345,23,1078,1101,5,689,694,5126,43,40
2021-01-06,Terengganu,48,0,0,0,0,0,0,0,0,0
2021-01-06,W.P. Labuan,420,0,22,22,4,23,27,73,29,0
2021-01-07,Johor,3732,0,79,79,0,488,488,2519,0,0
2021-01-07,Kedah,572,0,63,63,0,12,12,167,0,0
2021-01-07,Kelantan,425,16,27,43,12,22,34,97,30,9
2021-01-07,Melaka,310,6,11,17,1,18,19,136,7,0
2021-01-07,Negeri Sembilan,1661,0,14,14,0,15,15,220,0,0
2021-01-07,Pahang,578,2,1,3,0,13,13,310,2,50
2021-01-07,Perak,913,0,25,25,0,30,30,211,0,90
2021-01-07,Perlis,33,0,0,0,0,0,0,0,0,0
2021-01-07,Pulau Pinang,1055,0,20,20,0,171,171,603,0,0
2021-01-07,Sabah,5557,8,264,272,8,160,168,1747,49,0
2021-01-07,Sarawak,963,0,0,0,3,0,3,35,4,104
2021-01-07,Selangor,9998,4,1625,1629,7,1579,1586,5172,40,40
2021-01-07,Terengganu,48,0,0,0,0,0,0,0,0,0
2021-01-07,W.P. Labuan,393,0,0,0,0,10,10,72,22,0
2021-01-08,Johor,4072,0,37,37,0,190,190,2955,0,0
2021-01-08,Kedah,572,0,19,19,0,27,27,162,0,0
2021-01-08,Kelantan,425,10,59,69,14,7,21,149,26,11
2021-01-08,Melaka,270,0,44,44,2,12,14,168,5,5
2021-01-08,Negeri Sembilan,1661,0,55,55,0,23,23,252,0,0
2021-01-08,Pahang,578,0,4,4,0,3,3,311,2,46
2021-01-08,Perak,913,0,73,73,0,31,31,250,4,91
2021-01-08,Perlis,33,0,0,0,0,0,0,0,0,0
2021-01-08,Pulau Pinang,1205,0,43,43,0,139,139,453,0,0
2021-01-08,Sabah,5487,5,337,342,4,294,298,1787,45,0
2021-01-08,Sarawak,315,2,0,2,1,0,1,44,5,92
2021-01-08,Selangor,9998,13,711,724,11,1264,1275,4619,42,40
2021-01-08,Terengganu,68,0,7,7,0,0,0,7,0,0
2021-01-08,W.P. Labuan,393,8,4,12,0,20,20,55,30,0
2021-01-09,Johor,4072,0,37,37,0,152,152,2955,0,0
2021-01-09,Kedah,572,4,104,108,0,17,17,242,4,0
2021-01-09,Kelantan,425,26,3,29,8,16,24,98,82,10
2021-01-09,Melaka,262,0,63,63,7,22,29,217,0,0
2021-01-09,Negeri Sembilan,1530,0,61,61,0,52,52,259,0,0
2021-01-09,Pahang,578,0,16,16,0,6,6,321,2,54
2021-01-09,Perak,913,0,16,16,0,40,40,227,3,84
2021-01-09,Perlis,33,0,0,0,0,0,0,6,0,0
2021-01-09,Pulau Pinang,1205,0,75,75,0,191,191,405,0,0
2021-01-09,Sabah,5557,5,351,356,2,266,268,1885,49,0
2021-01-09,Sarawak,985,2,0,2,2,0,2,58,5,90
2021-01-09,Selangor,9998,12,762,774,5,1279,1284,4102,49,40
2021-01-09,Terengganu,68,0,0,0,0,2,2,5,0,0
2021-01-09,W.P. Labuan,393,6,5,11,0,7,7,53,36,0
2021-01-10,Johor,4251,0,111,111,0,123,123,2989,0,0
2021-01-10,Kedah,572,0,39,39,0,19,19,265,4,0
2021-01-10,Kelantan,425,7,36,43,3,28,31,153,39,13
2021-01-10,Melaka,262,0,5,5,0,32,32,189,0,0
2021-01-10,Negeri Sembilan,1530,0,25,25,0,26,26,256,0,0
2021-01-10,Pahang,578,0,1,1,2,2,4,320,0,60
2021-01-10,Perak,913,0,49,49,0,32,32,242,2,107
2021-01-10,Perlis,33,0,2,2,0,0,0,11,0,0
2021-01-10,Pulau Pinang,1205,0,140,140,0,186,186,403,0,0
2021-01-10,Sabah,5568,8,306,314,4,280,284,1975,41,0
2021-01-10,Sarawak,985,1,0,1,0,0,0,78,6,76
2021-01-10,Selangor,9998,22,863,885,20,1818,1838,3147,51,40
2021-01-10,Terengganu,236,0,6,6,0,0,0,11,0,0
2021-01-10,W.P. Labuan,393,6,0,6,4,8,12,46,39,0
2021-01-11,Johor,4251,0,116,116,0,442,442,2735,0,0
2021-01-11,Kedah,572,0,48,48,0,49,49,263,3,0
2021-01-11,Kelantan,425,10,52,62,17,41,58,164,32,13
2021-01-11,Melaka,262,0,8,8,1,7,8,193,2,2
2021-01-11,Negeri Sembilan,1740,0,323,323,0,73,73,486,0,0
2021-01-11,Pahang,590,1,2,3,0,84,84,238,1,151
2021-01-11,Perak,913,0,31,31,0,41,41,230,2,118
2021-01-11,Perlis,33,0,2,2,0,0,0,14,0,0
2021-01-11,Pulau Pinang,1205,0,59,59,0,83,83,344,0,0
2021-01-11,Sabah,5588,11,314,325,3,301,304,1984,54,0
2021-01-11,Sarawak,985,2,0,2,1,0,1,83,7,82
2021-01-11,Selangor,9698,6,890,896,6,507,513,3530,51,40
2021-01-11,Terengganu,236,0,14,14,0,0,0,25,0,0
2021-01-11,W.P. Labuan,393,5,4,9,0,11,11,50,38,0
2021-01-12,Johor,4251,0,112,112,0,245,245,2651,0,0
2021-01-12,Kedah,572,4,32,36,0,9,9,286,7,0
2021-01-12,Kelantan,425,8,48,56,2,24,26,188,38,12
2021-01-12,Melaka,262,4,3,7,0,82,82,116,12,0
2021-01-12,Negeri Sembilan,1801,0,126,126,0,46,46,585,0,0
2021-01-12,Pahang,590,0,10,10,0,27,27,221,1,139
2021-01-12,Perak,1033,0,229,229,0,30,30,427,2,103
2021-01-12,Perlis,33,0,0,0,0,1,1,14,0,0
2021-01-12,Pulau Pinang,1205,0,121,121,0,110,110,378,0,0
2021-01-12,Sabah,5756,6,265,271,10,205,215,2059,47,0
2021-01-12,Sarawak,1065,2,0,2,1,0,1,112,7,92
2021-01-12,Selangor,9698,16,799,815,10,639,649,3690,57,40
2021-01-12,Terengganu,266,0,24,24,0,1,1,48,0,0
2021-01-12,W.P. Labuan,393,8,3,11,1,23,24,36,46,0
2021-01-13,Johor,4251,0,157,157,0,186,186,2450,0,0
2021-01-13,Kedah,572,1,63,64,2,27,29,315,7,0
2021-01-13,Kelantan,387,25,24,49,11,22,33,83,159,11
2021-01-13,Melaka,268,11,7,18,0,11,11,116,10,0
2021-01-13,Negeri Sembilan,1301,0,62,62,0,54,54,592,0,0
2021-01-13,Pahang,500,0,71,71,0,86,86,170,0,0
2021-01-13,Perak,713,0,34,34,0,17,17,443,3,111
2021-01-13,Perlis,33,1,0,1,0,1,1,13,0,0
2021-01-13,Pulau Pinang,1205,0,100,100,0,98,98,378,0,0
2021-01-13,Sabah,5796,13,334,347,4,268,272,2042,55,0
2021-01-13,Sarawak,1107,1,0,1,0,0,0,120,9,103
2021-01-13,Selangor,9698,9,907,916,2,520,522,4074,64,40
2021-01-13,Terengganu,266,0,33,33,0,2,2,79,0,0
2021-01-13,W.P. Labuan,393,18,0,18,0,2,2,47,63,0
2021-01-14,Johor,3384,0,60,60,0,1138,1138,1192,0,0
2021-01-14,Kedah,572,0,65,65,0,29,29,354,6,0
2021-01-14,Kelantan,387,8,34,42,6,20,26,215,42,12
2021-01-14,Melaka,268,0,4,4,6,9,15,111,4,4
2021-01-14,Negeri Sembilan,1301,0,56,56,0,19,19,625,0,0
2021-01-14,Pahang,500,0,107,107,0,55,55,222,0,0
2021-01-14,Perak,753,0,42,42,0,18,18,467,2,124
2021-01-14,Perlis,33,0,0,0,0,4,4,11,1,0
2021-01-14,Pulau Pinang,1205,0,77,77,0,135,135,353,0,0
2021-01-14,Sabah,5818,13,316,329,4,282,286,2130,69,0
2021-01-14,Sarawak,1190,4,0,4,3,0,3,295,11,100
2021-01-14,Selangor,9698,3,773,776,7,819,826,4028,60,40
2021-01-14,Terengganu,266,0,21,21,0,4,4,96,0,0
2021-01-14,W.P. Labuan,393,4,0,4,0,4,4,45,52,0
2021-01-15,Johor,3384,0,96,96,0,396,396,1084,0,0
2021-01-15,Kedah,572,0,84,84,2,131,133,302,1,0
2021-01-15,Kelantan,387,6,35,41,14,29,43,221,34,19
2021-01-15,Melaka,268,1,20,21,0,16,16,128,1,1
2021-01-15,Negeri Sembilan,1301,0,77,77,0,52,52,647,0,0
2021-01-15,Pahang,722,0,88,88,0,42,42,268,0,0
2021-01-15,Perak,753,0,86,86,0,35,35,518,2,185
2021-01-15,Perlis,114,1,0,1,0,0,0,12,0,0
2021-01-15,Pulau Pinang,1205,0,56,56,0,85,85,332,0,0
2021-01-15,Sabah,5697,8,274,282,10,340,350,2074,55,0
2021-01-15,Sarawak,1401,0,1,1,1,0,1,376,10,97
2021-01-15,Selangor,9098,10,677,687,7,1001,1008,3704,63,40
2021-01-15,Terengganu,266,0,53,53,0,19,19,130,0,0
2021-01-15,W.P. Labuan,393,2,14,16,1,5,6,72,49,0
2021-01-16,Johor,3547,0,145,145,0,295,295,949,0,0
2021-01-16,Kedah,572,0,41,41,0,39,39,319,4,0
2021-01-16,Kelantan,387,0,27,27,15,24,39,224,19,23
2021-01-16,Melaka,268,8,9,17,1,13,14,124,8,8
2021-01-16,Negeri Sembilan,1301,0,75,75,0,269,269,450,0,0
2021-01-16,Pahang,722,0,32,32,0,5,5,295,0,0
2021-01-16,Perak,753,1,45,46,0,65,65,495,9,160
2021-01-16,Perlis,114,0,1,1,1,5,6,8,0,0
2021-01-16,Pulau Pinang,1205,0,67,67,0,71,71,336,0,0
2021-01-16,Sabah,5597,8,402,410,5,310,315,2195,73,0
2021-01-16,Sarawak,1559,2,0,2,1,0,1,465,3,63
2021-01-16,Selangor,9098,7,1279,1286,7,1086,1093,3897,63,40
2021-01-16,Terengganu,378,0,61,61,0,6,6,185,0,0
2021-01-16,W.P. Labuan,393,7,0,7,3,13,16,68,53,0
2021-01-17,Johor,4187,0,0,0,0,421,421,1063,0,0
2021-01-17,Kedah,872,0,64,64,0,115,115,270,1,0
2021-01-17,Kelantan,387,2,43,45,7,49,56,218,14,21
2021-01-17,Melaka,268,0,2,2,3,33,36,93,5,3
2021-01-17,Negeri Sembilan,1301,0,68,68,0,130,130,385,0,0
2021-01-17,Pahang,722,0,21,21,0,2,2,314,0,0
2021-01-17,Perak,767,0,49,49,0,34,34,508,14,171
2021-01-17,Perlis,114,0,10,10,0,0,0,20,0,0
2021-01-17,Pulau Pinang,1205,0,63,63,0,108,108,301,0,0
2021-01-17,Sabah,5747,5,345,350,14,358,372,2183,52,0
2021-01-17,Sarawak,1571,4,1,5,2,0,2,489,5,83
2021-01-17,Selangor,9098,15,1097,1112,12,1032,1044,3962,66,40
2021-01-17,Terengganu,378,0,44,44,0,17,17,212,0,0
2021-01-17,W.P. Labuan,393,3,2,5,2,7,9,78,43,0
2021-01-18,Johor,776,0,106,106,0,458,458,699,0,0
2021-01-18,Kedah,872,0,31,31,1,23,24,247,0,0
2021-01-18,Kelantan,467,3,53,56,5,37,42,234,12,24
2021-01-18,Melaka,188,1,46,47,3,12,15,95,5,5
2021-01-18,Negeri Sembilan,1301,0,53,53,0,65,65,373,0,0
2021-01-18,Pahang,722,0,43,43,0,2,2,355,0,0
2021-01-18,Perak,807,0,65,65,0,56,56,524,7,170
2021-01-18,Perlis,114,0,2,2,0,5,5,17,2,0
2021-01-18,Pulau Pinang,1205,0,74,74,0,77,77,300,0,0
2021-01-18,Sabah,5747,8,248,256,4,325,329,2112,59,0
2021-01-18,Sarawak,1617,4,0,4,3,0,3,532,11,99
2021-01-18,Selangor,9098,15,1185,1200,5,1097,1102,4050,76,40
2021-01-18,Terengganu,378,3,42,45,0,13,13,243,11,0
2021-01-18,W.P. Labuan,396,1,12,13,0,14,14,86,48,0
2021-01-19,Johor,777,0,91,91,0,304,304,707,0,0
2021-01-19,Kedah,872,0,54,54,0,37,37,246,0,0
2021-01-19,Kelantan,467,2,59,61,4,54,58,239,10,20
2021-01-19,Melaka,138,1,6,7,3,3,6,88,1,0
2021-01-19,Negeri Sembilan,1301,0,137,137,0,78,78,432,0,0
2021-01-19,Pahang,722,0,23,23,0,39,39,339,0,0
2021-01-19,Perak,807,0,55,55,1,242,243,337,3,174
2021-01-19,Perlis,114,0,5,5,0,0,0,24,2,0
2021-01-19,Pulau Pinang,1205,0,92,92,0,33,33,354,0,0
2021-01-19,Sabah,5737,18,424,442,4,336,340,2080,77,0
2021-01-19,Sarawak,1617,7,0,7,5,0,5,665,13,98
2021-01-19,Selangor,10940,9,717,726,10,692,702,4075,75,40
2021-01-19,Terengganu,378,0,30,30,0,11,11,262,11,0
2021-01-19,W.P. Labuan,396,18,4,22,1,10,11,84,65,0
2021-01-20,Johor,699,0,140,140,0,161,161,667,0,0
2021-01-20,Kedah,872,0,5,5,0,40,40,224,0,0
2021-01-20,Kelantan,467,4,58,62,5,42,47,255,9,20
2021-01-20,Melaka,138,0,3,3,0,12,12,78,3,0
2021-01-20,Negeri Sembilan,1301,0,73,73,0,67,67,437,0,0
2021-01-20,Pahang,722,0,50,50,0,45,45,344,0,0
2021-01-20,Perak,807,1,67,68,0,55,55,345,7,176
2021-01-20,Perlis,114,0,2,2,0,2,2,26,2,0
2021-01-20,Pulau Pinang,1215,0,81,81,0,62,62,363,0,0
2021-01-20,Sabah,5737,14,385,399,10,314,324,2118,71,0
2021-01-20,Sarawak,1713,4,0,4,5,0,5,728,13,93
2021-01-20,Selangor,10940,3,870,873,4,364,368,4582,74,40
2021-01-20,Terengganu,378,0,30,30,0,28,28,263,12,0
2021-01-20,W.P. Labuan,396,32,0,32,1,23,24,62,96,0
2021-01-21,Johor,699,0,49,49,0,78,78,640,0,0
2021-01-21,Kedah,872,0,21,21,0,101,101,156,1,0
2021-01-21,Kelantan,467,2,60,62,1,36,37,279,10,19
2021-01-21,Melaka,170,2,30,32,2,14,16,94,3,0
2021-01-21,Negeri Sembilan,1301,0,50,50,0,32,32,454,0,0
2021-01-21,Pahang,722,0,18,18,0,36,36,326,0,0
2021-01-21,Perak,807,0,59,59,0,39,39,366,8,168
2021-01-21,Perlis,114,0,6,6,0,0,0,32,6,0
2021-01-21,Pulau Pinang,1215,0,43,43,0,96,96,335,0,0
2021-01-21,Sabah,5687,14,356,370,13,388,401,2098,63,0
2021-01-21,Sarawak,1713,12,4,16,2,0,2,739,19,104
2021-01-21,Selangor,10940,7,822,829,9,885,894,4517,72,40
2021-01-21,Terengganu,428,3,31,34,0,64,64,230,9,0
2021-01-21,W.P. Labuan,396,3,0,3,1,12,13,51,99,0
2021-01-22,Johor,663,0,84,84,0,194,194,528,0,0
2021-01-22,Kedah,872,0,24,24,0,42,42,138,0,0
2021-01-22,Kelantan,587,2,41,43,5,37,42,283,7,20
2021-01-22,Melaka,170,0,6,6,2,11,13,89,1,1
2021-01-22,Negeri Sembilan,1137,0,50,50,0,77,77,426,0,0
2021-01-22,Pahang,722,0,40,40,0,79,79,287,0,0
2021-01-22,Perak,807,0,55,55,0,55,55,362,11,164
2021-01-22,Perlis,114,5,1,6,2,17,19,20,5,0
2021-01-22,Pulau Pinang,1215,0,79,79,0,80,80,331,0,0
2021-01-22,Sabah,5683,9,279,288,10,373,383,1977,63,0
2021-01-22,Sarawak,1713,7,0,7,4,0,4,727,23,95
2021-01-22,Selangor,10940,8,526,534,10,1300,1310,3748,66,40
2021-01-22,Terengganu,1128,6,66,72,1,59,60,237,15,0
2021-01-22,W.P. Labuan,396,11,12,23,3,9,12,81,88,0
2021-01-23,Johor,663,0,77,77,0,163,163,445,0,0
2021-01-23,Kedah,872,0,28,28,0,32,32,129,1,0
2021-01-23,Kelantan,587,3,57,60,3,54,57,286,7,13
2021-01-23,Melaka,170,0,5,5,0,13,13,101,0,0
2021-01-23,Negeri Sembilan,1087,0,30,30,0,109,109,344,0,0
2021-01-23,Pahang,722,0,44,44,0,56,56,273,0,0
2021-01-23,Perak,807,0,44,44,0,75,75,333,4,170
2021-01-23,Perlis,114,2,4,6,2,4,6,20,5,0
2021-01-23,Pulau Pinang,1215,0,76,76,0,66,66,299,0,0
2021-01-23,Sabah,5683,21,271,292,11,335,346,1899,77,0
2021-01-23,Sarawak,1891,6,1,7,11,0,11,648,15,104
2021-01-23,Selangor,10940,4,661,665,20,1062,1082,3348,50,40
2021-01-23,Terengganu,1128,3,92,95,0,58,58,270,17,0
2021-01-23,W.P. Labuan,396,0,5,5,0,19,19,80,81,0
2021-01-24,Johor,624,0,94,94,0,94,94,443,0,0
2021-01-24,Kedah,872,0,13,13,0,23,23,119,1,0
2021-01-24,Kelantan,587,1,36,37,2,57,59,265,6,10
2021-01-24,Melaka,120,0,11,11,0,51,51,61,1,1
2021-01-24,Negeri Sembilan,987,0,56,56,0,76,76,322,0,0
2021-01-24,Pahang,722,0,26,26,0,55,55,244,0,0
2021-01-24,Perak,807,0,59,59,0,96,96,298,1,166
2021-01-24,Perlis,114,2,3,5,0,2,2,22,6,0
2021-01-24,Pulau Pinang,1215,0,41,41,0,69,69,269,0,0
2021-01-24,Sabah,5683,17,347,364,8,334,342,1928,72,0
2021-01-24,Sarawak,1891,8,2,10,2,0,2,710,18,91
2021-01-24,Selangor,10940,13,862,875,29,1162,1191,3053,29,40
2021-01-24,Terengganu,1238,3,134,137,0,21,21,394,24,0
2021-01-24,W.P. Labuan,396,12,8,20,1,21,22,64,92,0
2021-01-25,Johor,496,0,97,97,0,103,103,373,0,0
2021-01-25,Kedah,872,0,44,44,0,22,22,128,0,0
2021-01-25,Kelantan,587,2,24,26,3,56,59,233,5,5
2021-01-25,Melaka,120,1,3,4,0,5,5,59,2,2
2021-01-25,Negeri Sembilan,987,0,35,35,0,52,52,303,0,0
2021-01-25,Pahang,722,0,11,11,0,35,35,220,0,0
2021-01-25,Perak,727,0,44,44,0,53,53,289,1,170
2021-01-25,Perlis,114,0,2,2,0,5,5,23,3,0
2021-01-25,Pulau Pinang,1215,0,34,34,0,80,80,225,0,0
2021-01-25,Sabah,5692,15,247,262,2,340,342,1825,86,0
2021-01-25,Sarawak,2047,0,39,39,0,0,0,769,20,97
2021-01-25,Selangor,9913,0,742,742,0,869,869,2935,21,40
2021-01-25,Terengganu,1238,9,143,152,3,34,37,496,29,0
2021-01-25,W.P. Labuan,396,0,11,11,0,1,1,105,68,0
2021-01-26,Johor,496,0,94,94,0,115,115,352,0,0
2021-01-26,Kedah,872,0,15,15,0,19,19,133,0,0
2021-01-26,Kelantan,587,2,22,24,2,39,41,216,5,4
2021-01-26,Melaka,120,1,13,14,0,28,28,44,3,3
2021-01-26,Negeri Sembilan,987,0,13,13,0,74,74,237,0,0
2021-01-26,Pahang,722,0,20,20,0,13,13,209,0,0
2021-01-26,Perak,727,0,21,21,0,38,38,271,1,162
2021-01-26,Perlis,114,2,0,2,1,1,2,24,4,0
2021-01-26,Pulau Pinang,1215,0,50,50,0,46,46,242,0,0
2021-01-26,Sabah,5692,22,334,356,15,294,309,1882,92,0
2021-01-26,Sarawak,2047,11,6,17,3,0,3,850,24,94
2021-01-26,Selangor,9913,0,500,500,0,467,467,2971,18,40
2021-01-26,Terengganu,1238,2,126,128,0,23,23,538,38,0
2021-01-26,W.P. Labuan,396,34,0,34,0,6,6,99,104,0
2021-01-27,Johor,496,0,106,106,0,54,54,404,0,0
2021-01-27,Kedah,872,0,17,17,0,21,21,135,0,0
2021-01-27,Kelantan,587,0,11,11,0,55,55,172,5,3
2021-01-27,Melaka,120,0,15,15,2,8,10,51,1,1
2021-01-27,Negeri Sembilan,987,0,3,3,0,43,43,196,0,0
2021-01-27,Pahang,722,0,8,8,0,22,22,201,0,0
2021-01-27,Perak,730,0,44,44,0,40,40,274,2,160
2021-01-27,Perlis,114,1,3,4,1,1,2,28,3,0
2021-01-27,Pulau Pinang,1215,0,45,45,0,38,38,249,0,0
2021-01-27,Sabah,5692,6,209,215,10,230,240,1846,67,0
2021-01-27,Sarawak,2224,7,11,18,2,2,4,878,27,101
2021-01-27,Selangor,7913,0,614,614,1,314,315,3271,17,40
2021-01-27,Terengganu,1238,1,76,77,5,76,81,538,34,0
2021-01-27,W.P. Labuan,396,32,0,32,1,17,18,86,136,0
2021-01-28,Johor,496,0,105,105,0,61,61,448,0,0
2021-01-28,Kedah,872,0,11,11,0,37,37,111,0,0
2021-01-28,Kelantan,587,2,15,17,0,40,40,147,7,1
2021-01-28,Melaka,120,0,13,13,0,12,12,52,1,1
2021-01-28,Negeri Sembilan,977,0,13,13,0,48,48,160,0,0
2021-01-28,Pahang,722,0,20,20,0,82,82,146,0,0
2021-01-28,Perak,730,0,45,45,0,28,28,290,3,167
2021-01-28,Perlis,114,0,1,1,1,3,4,26,2,0
2021-01-28,Pulau Pinang,1215,0,40,40,0,54,54,237,0,0
2021-01-28,Sabah,5289,7,273,280,6,226,232,1855,71,0
2021-01-28,Sarawak,2224,7,29,36,5,11,16,933,28,101
2021-01-28,Selangor,7913,0,770,770,11,1101,1112,2940,6,40
2021-01-28,Terengganu,1238,4,22,26,11,30,41,519,33,0
2021-01-28,W.P. Labuan,396,7,37,44,4,25,29,101,107,0
