date,state,bed_icu,bed_icu_rep,bed_icu_total,bed_icu_covid,vent,vent_port,icu_covid,icu_pui,icu_noncovid,vent_covid,vent_pui,vent_noncovid
2020-04-17,W.P. Labuan,5,0,5,2,10,0,0,0,5,0,0,0
2020-04-18,Johor,37,0,37,30,87,0,7,0,10,3,0,0
2020-04-18,Kedah,35,0,35,16,57,0,1,1,13,0,1,0
2020-04-18,Kelantan,44,0,44,25,76,0,1,0,35,0,0,0
2020-04-18,Melaka,52,0,52,12,52,0,1,0,25,1,0,0
2020-04-18,Negeri Sembilan,18,0,18,10,51,0,0,0,6,0,0,0
2020-04-18,Pahang,47,0,47,33,69,0,3,0,21,3,0,0
2020-04-18,Penang,26,0,26,4,42,0,0,0,14,0,0,0
2020-04-18,Perak,70,0,70,46,124,0,2,0,50,1,0,0
2020-04-18,Perlis,13,0,13,4,23,0,0,0,7,0,0,0
2020-04-18,Sabah,66,0,66,60,119,0,2,0,21,0,0,0
2020-04-18,Sarawak,51,0,51,26,101,0,7,1,32,5,1,0
2020-04-18,Selangor,42,62,104,42,121,0,18,0,1,8,0,0
2020-04-18,Terengganu,23,0,23,12,38,0,0,0,18,0,0,0
2020-04-18,W.P. Kuala Lumpur,33,0,33,30,64,0,7,0,14,4,0,0
2020-04-18,W.P. Labuan,5,0,5,2,10,0,0,0,4,0,0,0
2020-04-19,Johor,37,30,67,30,87,0,6,0,9,3,0,0
2020-04-19,Kedah,35,0,35,16,57,0,1,1,17,0,1,0
2020-04-19,Kelantan,44,0,44,25,76,0,1,0,36,0,0,0
2020-04-19,Melaka,52,0,52,12,52,0,1,0,31,1,0,0
2020-04-19,Negeri Sembilan,18,0,18,10,51,0,0,0,6,0,0,0
2020-04-19,Pahang,47,0,47,33,69,0,3,0,19,3,0,0
2020-04-19,Penang,26,0,26,4,42,0,0,0,18,0,0,0
2020-04-19,Perak,70,0,70,46,124,0,1,0,51,1,0,0
2020-04-19,Perlis,13,0,13,4,17,6,0,0,7,0,0,0
2020-04-19,Sabah,66,10,76,60,119,0,2,1,23,0,1,0
2020-04-19,Sarawak,51,12,63,26,101,0,7,2,31,5,2,0
2020-04-19,Selangor,42,62,104,104,121,0,18,0,1,10,0,0
2020-04-19,Terengganu,23,0,23,12,38,0,0,0,20,0,0,0
2020-04-19,W.P. Kuala Lumpur,33,0,33,30,64,0,7,0,15,4,0,0
2020-04-19,W.P. Labuan,5,2,7,2,10,0,0,0,3,0,0,0
2020-04-20,Johor,37,30,67,30,64,23,6,0,13,3,0,0
2020-04-20,Kedah,35,0,35,16,46,11,0,1,18,0,1,0
2020-04-20,Kelantan,44,0,44,25,60,16,1,0,38,0,0,0
2020-04-20,Melaka,52,0,52,12,46,6,1,0,32,1,0,0
2020-04-20,Negeri Sembilan,18,0,18,10,43,8,1,0,4,0,0,0
2020-04-20,Pahang,47,0,47,33,51,18,3,0,21,3,0,0
2020-04-20,Penang,26,0,26,4,35,7,0,0,18,0,0,0
2020-04-20,Perak,70,0,70,46,104,26,2,0,49,1,0,0
2020-04-20,Perlis,13,0,13,4,17,6,0,0,7,0,0,0
2020-04-20,Sabah,66,10,76,60,79,40,2,1,24,0,1,0
2020-04-20,Sarawak,51,12,63,26,62,39,7,2,33,5,2,0
2020-04-20,Selangor,42,62,104,104,107,14,16,0,0,10,0,0
2020-04-20,Terengganu,23,0,23,12,35,3,0,0,17,0,0,0
2020-04-20,W.P. Kuala Lumpur,33,0,33,30,47,17,8,0,18,5,0,0
2020-04-20,W.P. Labuan,5,2,7,2,7,3,0,0,3,0,0,0
2020-04-21,Johor,37,30,67,30,64,23,7,0,13,3,0,0
2020-04-21,Kedah,35,0,35,16,46,11,0,1,18,0,1,0
2020-04-21,Kelantan,44,10,54,27,60,16,0,0,35,0,0,0
2020-04-21,Melaka,52,0,52,12,46,6,1,0,30,1,0,0
2020-04-21,Negeri Sembilan,18,0,18,10,43,8,1,0,5,0,0,0
2020-04-21,Pahang,47,6,53,39,51,18,3,1,19,3,1,0
2020-04-21,Penang,26,0,26,4,35,7,0,0,21,0,0,0
2020-04-21,Perak,70,0,70,46,104,26,2,0,49,1,0,0
2020-04-21,Perlis,13,0,13,4,17,6,0,0,7,0,0,0
2020-04-21,Sabah,66,10,76,60,79,40,2,0,27,0,0,0
2020-04-21,Sarawak,51,12,63,26,62,39,6,3,33,5,3,0
2020-04-21,Selangor,42,62,104,104,107,14,15,0,0,9,0,0
2020-04-21,Terengganu,23,0,23,12,35,3,0,0,20,0,0,0
2020-04-21,W.P. Kuala Lumpur,33,0,33,30,47,17,8,1,11,5,1,0
2020-04-21,W.P. Labuan,5,2,7,2,7,3,0,0,3,0,0,0
2020-04-22,Johor,37,30,67,30,64,23,6,0,11,2,0,0
2020-04-22,Kedah,35,0,35,16,46,11,0,1,21,0,1,0
2020-04-22,Kelantan,44,10,54,27,60,16,0,0,41,0,0,0
2020-04-22,Melaka,52,0,52,12,46,6,1,0,38,1,0,0
2020-04-22,Negeri Sembilan,18,0,18,10,43,8,0,0,6,0,0,0
2020-04-22,Pahang,47,6,53,39,51,18,3,3,23,2,3,0
2020-04-22,Penang,26,8,34,4,35,7,0,0,16,0,0,0
2020-04-22,Perak,70,0,70,46,104,26,2,0,49,1,0,0
2020-04-22,Perlis,13,0,13,4,17,6,0,0,6,0,0,0
2020-04-22,Sabah,66,10,76,60,79,40,2,1,25,0,0,0
2020-04-22,Sarawak,51,12,63,26,62,39,5,1,30,5,1,0
2020-04-22,Selangor,42,62,104,104,107,14,15,0,0,8,0,0
2020-04-22,Terengganu,23,0,23,12,35,3,0,0,20,0,0,0
2020-04-22,W.P. Kuala Lumpur,33,0,33,30,47,17,8,1,15,6,1,0
2020-04-22,W.P. Labuan,5,2,7,2,7,3,0,0,3,0,0,0
2020-04-23,Johor,37,30,67,30,64,23,5,0,9,2,0,0
2020-04-23,Kedah,35,0,35,16,46,11,0,0,21,0,0,0
2020-04-23,Kelantan,44,10,54,27,60,16,0,0,36,0,0,0
2020-04-23,Melaka,52,0,52,12,46,6,1,0,30,1,0,0
2020-04-23,Negeri Sembilan,18,0,18,10,43,8,1,0,6,0,0,0
2020-04-23,Pahang,47,6,53,39,51,18,2,4,22,0,0,0
2020-04-23,Penang,26,8,34,4,35,7,0,0,14,0,0,0
2020-04-23,Perak,70,0,70,46,104,26,1,0,49,0,0,0
2020-04-23,Perlis,13,0,13,4,17,6,0,0,6,0,0,0
2020-04-23,Sabah,66,10,76,60,79,40,2,0,30,0,0,0
2020-04-23,Sarawak,51,12,63,26,62,39,6,2,28,5,2,0
2020-04-23,Selangor,42,62,104,104,107,14,15,0,1,6,0,0
2020-04-23,Terengganu,23,0,23,12,35,3,0,0,20,0,0,0
2020-04-23,W.P. Kuala Lumpur,33,0,33,30,47,17,8,1,15,6,1,0
2020-04-23,W.P. Labuan,5,2,7,2,7,3,0,0,3,0,0,0
2020-04-24,Johor,37,30,67,30,64,23,5,0,10,2,0,0
2020-04-24,Kedah,35,0,35,16,46,11,0,0,21,0,0,0
2020-04-24,Kelantan,44,10,54,27,60,16,0,0,32,0,0,0
2020-04-24,Melaka,52,0,52,12,46,6,1,0,30,1,0,0
2020-04-24,Negeri Sembilan,18,0,18,10,43,8,1,0,7,0,0,0
2020-04-24,Pahang,47,6,53,39,51,18,2,4,23,2,0,0
2020-04-24,Penang,26,8,34,4,35,7,0,0,13,0,0,0
2020-04-24,Perak,70,0,70,46,104,26,1,0,55,0,0,0
2020-04-24,Perlis,13,0,13,4,17,6,0,0,5,0,0,0
2020-04-24,Sabah,66,10,76,60,79,40,2,1,28,0,0,0
2020-04-24,Sarawak,51,12,63,26,62,39,6,2,27,4,2,0
2020-04-24,Selangor,42,62,104,104,107,14,14,0,1,5,0,0
2020-04-24,Terengganu,23,0,23,12,35,3,0,0,19,0,0,0
2020-04-24,W.P. Kuala Lumpur,33,0,33,30,47,17,8,0,13,6,0,0
2020-04-24,W.P. Labuan,5,2,7,2,7,3,0,0,3,0,0,0
2020-04-25,Johor,37,30,67,30,64,23,5,0,13,2,0,0
2020-04-25,Kedah,35,0,35,16,46,11,0,0,21,0,0,0
2020-04-25,Kelantan,44,10,54,27,60,16,0,0,31,0,0,0
2020-04-25,Melaka,52,0,52,12,46,6,2,0,32,1,0,0
2020-04-25,Negeri Sembilan,18,0,18,10,43,8,1,0,9,0,0,0
2020-04-25,Pahang,47,6,53,39,51,18,2,3,24,2,3,0
2020-04-25,Penang,26,8,34,4,35,7,0,0,13,0,0,0
2020-04-25,Perak,70,0,70,46,104,26,0,0,60,0,0,0
2020-04-25,Perlis,13,0,13,4,17,6,0,0,5,0,0,0
2020-04-25,Sabah,66,10,76,60,81,40,2,1,29,0,0,0
2020-04-25,Sarawak,51,12,63,26,62,39,7,2,31,4,2,0
2020-04-25,Selangor,42,62,104,104,107,14,12,0,1,5,0,0
2020-04-25,Terengganu,23,0,23,12,35,3,0,0,19,0,0,0
2020-04-25,W.P. Kuala Lumpur,33,0,33,30,47,17,7,0,14,5,0,0
2020-04-25,W.P. Labuan,5,2,7,2,7,3,0,0,2,0,0,0
2020-04-26,Johor,37,30,67,30,64,23,5,0,10,2,0,0
2020-04-26,Kedah,35,0,35,16,46,11,0,0,21,0,0,0
2020-04-26,Kelantan,44,10,54,27,60,16,0,0,40,0,0,0
2020-04-26,Melaka,52,0,52,12,46,6,2,0,28,1,0,0
2020-04-26,Negeri Sembilan,18,0,18,10,43,8,1,0,6,0,0,0
2020-04-26,Pahang,47,6,53,39,51,18,2,4,22,2,4,0
2020-04-26,Penang,26,8,34,4,35,7,0,0,14,0,0,0
2020-04-26,Perak,70,0,70,46,104,26,0,0,51,0,0,0
2020-04-26,Perlis,13,0,13,4,17,6,0,0,5,0,0,0
2020-04-26,Sabah,66,10,76,60,81,40,2,0,27,0,0,0
2020-04-26,Sarawak,51,12,63,26,62,39,7,1,34,4,1,0
2020-04-26,Selangor,42,62,104,104,107,14,12,0,1,3,0,0
2020-04-26,Terengganu,23,0,23,12,35,3,0,0,15,0,0,0
2020-04-26,W.P. Kuala Lumpur,33,0,33,30,47,17,7,0,15,4,0,0
2020-04-26,W.P. Labuan,5,2,7,2,7,3,0,0,3,0,0,0
2020-04-27,Johor,37,30,67,30,64,23,5,0,13,2,0,0
2020-04-27,Kedah,35,0,35,16,46,11,0,0,23,0,0,0
2020-04-27,Kelantan,44,10,54,27,60,16,0,0,37,0,0,0
2020-04-27,Melaka,52,0,52,12,46,6,1,0,28,1,0,0
2020-04-27,Negeri Sembilan,18,0,18,10,43,8,1,0,4,0,0,0
2020-04-27,Pahang,47,6,53,39,51,18,3,4,20,2,4,0
2020-04-27,Penang,26,8,34,4,35,7,0,0,12,0,0,0
2020-04-27,Perak,70,0,70,46,104,26,0,0,54,0,0,0
2020-04-27,Perlis,13,0,13,4,17,6,0,0,7,0,0,0
2020-04-27,Sabah,66,10,76,60,81,40,2,0,29,0,0,0
2020-04-27,Sarawak,51,12,63,26,73,39,7,1,34,4,1,0
2020-04-27,Selangor,42,62,104,104,107,14,13,0,1,4,0,0
2020-04-27,Terengganu,23,0,23,12,35,3,0,0,15,0,0,0
2020-04-27,W.P. Kuala Lumpur,33,0,33,30,47,17,7,0,12,5,0,0
2020-04-27,W.P. Labuan,5,2,7,2,7,3,0,0,4,0,0,0
2020-04-28,Johor,37,30,67,30,64,23,5,0,15,2,0,0
2020-04-28,Kedah,35,0,35,16,46,11,0,0,21,0,0,0
2020-04-28,Kelantan,44,10,54,27,60,16,0,0,37,0,0,0
2020-04-28,Melaka,52,0,52,12,46,6,1,0,27,1,0,0
2020-04-28,Negeri Sembilan,18,0,18,10,43,8,1,0,8,0,0,0
2020-04-28,Pahang,47,6,53,39,51,18,3,4,24,2,4,0
2020-04-28,Penang,26,8,34,4,35,7,0,0,13,0,0,0
2020-04-28,Perak,70,0,70,46,107,26,0,0,50,0,0,0
2020-04-28,Perlis,13,0,13,4,17,6,0,0,8,0,0,0
2020-04-28,Sabah,66,10,76,60,81,40,1,1,32,0,0,0
2020-04-28,Sarawak,51,12,63,26,73,39,6,0,35,4,0,0
2020-04-28,Selangor,42,62,104,104,107,14,13,0,1,7,0,0
2020-04-28,Terengganu,23,0,23,12,35,3,0,0,16,0,0,0
2020-04-28,W.P. Kuala Lumpur,33,0,33,30,47,17,6,0,16,5,0,0
2020-04-28,W.P. Labuan,5,2,7,2,7,3,0,0,5,0,0,0
2020-04-29,Johor,37,30,67,30,64,23,5,0,17,2,0,0
2020-04-29,Kedah,35,0,35,16,46,11,0,0,22,0,0,0
2020-04-29,Kelantan,44,10,54,27,60,16,0,0,34,0,0,0
2020-04-29,Melaka,52,0,52,12,46,6,1,0,33,1,0,0
2020-04-29,Negeri Sembilan,18,0,18,10,43,8,1,0,7,0,0,0
2020-04-29,Pahang,47,6,53,39,51,18,3,5,27,2,5,0
2020-04-29,Penang,26,8,34,4,35,7,0,0,12,0,0,0
2020-04-29,Perak,70,0,70,46,107,26,0,0,54,0,0,0
2020-04-29,Perlis,13,0,13,4,17,6,0,0,9,0,0,0
2020-04-29,Sabah,66,10,76,60,81,40,1,0,29,0,0,0
2020-04-29,Sarawak,51,12,63,26,73,39,6,0,35,4,0,0
2020-04-29,Selangor,42,62,104,104,107,14,13,0,2,5,0,0
2020-04-29,Terengganu,23,0,23,12,35,3,0,0,13,0,0,0
2020-04-29,W.P. Kuala Lumpur,33,0,33,30,47,17,6,0,16,5,0,0
2020-04-29,W.P. Labuan,5,2,7,2,7,3,0,0,5,0,0,0
2020-04-30,Johor,37,30,67,30,64,23,2,0,16,2,0,0
2020-04-30,Kedah,35,0,35,16,46,11,0,0,22,0,0,0
2020-04-30,Kelantan,44,10,54,27,60,16,0,0,35,0,0,0
2020-04-30,Melaka,52,0,52,12,46,6,1,0,35,1,0,0
2020-04-30,Negeri Sembilan,18,0,18,10,43,8,1,0,7,0,0,0
2020-04-30,Pahang,47,6,53,39,51,18,2,2,27,1,2,0
2020-04-30,Penang,26,8,34,4,35,7,0,0,15,0,0,0
2020-04-30,Perak,70,0,70,46,107,26,0,0,54,0,0,0
2020-04-30,Perlis,13,0,13,4,17,6,0,0,8,0,0,0
2020-04-30,Sabah,66,10,76,60,84,40,1,1,28,0,1,0
2020-04-30,Sarawak,51,12,63,26,73,39,5,0,37,4,0,0
2020-04-30,Selangor,42,62,104,104,107,14,11,0,2,3,0,0
2020-04-30,Terengganu,23,0,23,12,35,3,0,0,10,0,0,0
2020-04-30,W.P. Kuala Lumpur,33,0,33,30,47,17,6,1,16,5,1,0
2020-04-30,W.P. Labuan,5,2,7,2,7,3,0,0,3,0,0,0
2020-05-01,Johor,37,30,67,30,64,23,2,0,17,1,0,0
2020-05-01,Kedah,35,0,35,16,46,11,0,0,23,0,0,0
2020-05-01,Kelantan,44,10,54,27,60,16,0,0,34,0,0,0
2020-05-01,Melaka,52,0,52,12,46,6,1,0,36,1,0,0
2020-05-01,Negeri Sembilan,18,0,18,10,43,8,1,0,4,0,0,0
2020-05-01,Pahang,47,6,53,39,51,18,2,3,26,1,3,0
2020-05-01,Penang,26,8,34,4,35,7,0,0,15,0,0,0
2020-05-01,Perak,70,0,70,46,107,26,0,0,49,0,0,0
2020-05-01,Perlis,13,0,13,4,17,6,0,0,8,0,0,0
2020-05-01,Sabah,66,10,76,60,84,40,1,1,29,0,1,0
2020-05-01,Sarawak,51,12,63,26,73,39,4,0,35,2,0,0
2020-05-01,Selangor,42,62,104,104,107,14,12,0,1,5,0,0
2020-05-01,Terengganu,23,0,23,12,35,3,0,0,11,0,0,0
2020-05-01,W.P. Kuala Lumpur,33,0,33,30,47,17,3,1,15,3,1,0
2020-05-01,W.P. Labuan,5,2,7,2,7,3,0,0,3,0,0,0
2020-05-02,Johor,37,30,67,30,64,23,2,1,17,1,1,0
2020-05-02,Kedah,35,0,35,16,46,11,0,0,24,0,0,0
2020-05-02,Kelantan,44,10,54,27,60,16,0,0,33,0,0,0
2020-05-02,Melaka,52,0,52,12,46,6,1,0,38,1,0,0
2020-05-02,Negeri Sembilan,18,0,18,10,43,8,1,0,6,1,0,0
2020-05-02,Pahang,47,6,53,39,51,18,2,3,23,1,3,0
2020-05-02,Penang,26,8,34,4,35,7,0,0,14,0,0,0
2020-05-02,Perak,70,0,70,46,107,26,0,0,43,0,0,0
2020-05-02,Perlis,13,0,13,4,17,6,0,0,7,0,0,0
2020-05-02,Sabah,66,10,76,60,84,40,1,1,28,0,1,0
2020-05-02,Sarawak,51,12,63,26,73,39,3,0,37,2,0,0
2020-05-02,Selangor,42,62,104,104,107,14,13,0,2,6,0,1
2020-05-02,Terengganu,23,0,23,12,35,3,0,0,14,0,0,0
2020-05-02,W.P. Kuala Lumpur,33,0,33,30,47,17,3,0,15,3,0,0
2020-05-02,W.P. Labuan,5,2,7,2,7,3,0,0,3,0,0,0
2020-05-03,Johor,37,30,67,30,64,23,2,0,17,1,0,0
2020-05-03,Kedah,35,0,35,16,46,11,0,0,25,0,0,0
2020-05-03,Kelantan,44,10,54,27,60,16,0,0,40,0,0,0
2020-05-03,Melaka,52,0,52,12,46,6,1,0,32,1,0,0
2020-05-03,Negeri Sembilan,18,0,18,10,43,8,1,0,5,1,0,0
2020-05-03,Pahang,47,6,53,39,51,18,2,0,26,1,0,0
2020-05-03,Penang,26,8,34,4,35,7,0,0,14,0,0,0
2020-05-03,Perak,70,0,70,46,107,26,0,0,53,0,0,0
2020-05-03,Perlis,13,0,13,4,17,6,0,0,9,0,0,0
2020-05-03,Sabah,66,10,76,60,84,40,1,0,30,0,0,0
2020-05-03,Sarawak,51,12,63,26,73,39,3,0,35,2,0,0
2020-05-03,Selangor,42,62,104,104,107,14,13,0,1,6,0,0
2020-05-03,Terengganu,23,0,23,12,35,3,0,0,16,0,0,0
2020-05-03,W.P. Kuala Lumpur,33,0,33,30,47,17,3,0,14,3,0,0
2020-05-03,W.P. Labuan,5,2,7,2,7,3,0,0,3,0,0,0
2020-05-04,Johor,37,30,67,30,64,23,2,0,18,1,0,0
2020-05-04,Kedah,35,0,35,16,46,11,0,0,23,0,0,0
2020-05-04,Kelantan,47,26,73,27,64,16,0,0,44,0,0,0
2020-05-04,Melaka,52,0,52,12,46,6,1,0,28,1,0,0
2020-05-04,Negeri Sembilan,18,0,18,10,43,8,0,0,6,0,0,0
2020-05-04,Pahang,47,6,53,39,51,18,2,0,25,1,0,0
2020-05-04,Penang,26,8,34,4,35,7,0,0,15,0,0,0
2020-05-04,Perak,70,0,70,46,107,26,0,0,50,0,0,0
2020-05-04,Perlis,13,0,13,4,17,6,0,0,10,0,0,0
2020-05-04,Sabah,66,10,76,60,92,40,1,0,29,0,0,0
2020-05-04,Sarawak,51,12,63,26,73,39,3,0,37,2,0,0
2020-05-04,Selangor,42,62,104,104,107,14,13,0,1,6,0,0
2020-05-04,Terengganu,23,0,23,12,35,3,0,0,14,0,0,0
2020-05-04,W.P. Kuala Lumpur,33,0,33,30,47,17,3,0,13,2,0,0
2020-05-04,W.P. Labuan,5,2,7,2,7,3,0,0,5,0,0,0
2020-05-05,Johor,37,30,67,30,64,23,2,0,17,1,0,0
2020-05-05,Kedah,35,0,35,16,46,11,0,0,21,0,0,0
2020-05-05,Kelantan,47,26,73,27,64,16,0,0,36,0,0,0
2020-05-05,Melaka,52,0,52,12,46,6,1,0,32,0,0,0
2020-05-05,Negeri Sembilan,18,0,18,10,43,8,0,0,8,0,0,0
2020-05-05,Pahang,47,6,53,39,51,18,2,0,22,1,0,0
2020-05-05,Penang,26,8,34,4,35,7,0,0,16,0,0,0
2020-05-05,Perak,70,0,70,46,107,26,0,0,49,0,0,0
2020-05-05,Perlis,13,0,13,4,17,6,0,0,9,0,0,0
2020-05-05,Sabah,66,10,76,60,92,40,0,0,27,0,0,0
2020-05-05,Sarawak,51,12,63,26,73,39,3,0,42,2,0,0
2020-05-05,Selangor,42,62,104,104,107,14,10,0,1,3,0,0
2020-05-05,Terengganu,23,0,23,12,35,3,0,0,13,0,0,0
2020-05-05,W.P. Kuala Lumpur,33,0,33,30,47,17,2,0,11,2,0,0
2020-05-05,W.P. Labuan,5,2,7,2,7,3,0,0,4,0,0,0
2020-05-06,Johor,37,30,67,30,64,23,2,0,16,1,0,0
2020-05-06,Kedah,35,0,35,16,46,11,0,0,21,0,0,0
2020-05-06,Kelantan,47,26,73,27,64,16,0,0,40,0,0,0
2020-05-06,Melaka,52,0,52,12,46,6,0,0,33,0,0,0
2020-05-06,Negeri Sembilan,18,0,18,10,43,8,0,0,10,0,0,0
2020-05-06,Pahang,47,6,53,39,51,18,2,0,27,1,0,0
2020-05-06,Penang,26,8,34,4,35,7,0,0,16,0,0,0
2020-05-06,Perak,70,0,70,46,107,26,0,0,56,0,0,0
2020-05-06,Perlis,13,0,13,4,17,6,0,0,8,0,0,0
2020-05-06,Sabah,66,10,76,60,92,40,0,0,27,0,0,0
2020-05-06,Sarawak,51,12,63,26,77,39,2,0,44,2,0,0
2020-05-06,Selangor,42,62,104,104,107,14,9,0,1,1,0,0
2020-05-06,Terengganu,23,0,23,12,35,3,0,0,16,0,0,0
2020-05-06,W.P. Kuala Lumpur,33,0,33,30,47,17,2,0,18,2,0,0
2020-05-06,W.P. Labuan,5,2,7,2,7,3,0,0,3,0,0,0
2020-05-07,Johor,37,30,67,30,64,23,2,0,17,1,0,0
2020-05-07,Kedah,35,0,35,16,46,11,0,0,23,0,0,0
2020-05-07,Kelantan,47,26,73,27,64,16,0,0,46,0,0,0
2020-05-07,Melaka,52,0,52,12,46,6,0,0,34,0,0,0
2020-05-07,Negeri Sembilan,18,0,18,10,43,8,0,0,7,0,0,0
2020-05-07,Pahang,47,6,53,39,51,18,2,0,29,1,0,0
2020-05-07,Penang,26,8,34,4,35,7,0,0,16,0,0,0
2020-05-07,Perak,70,0,70,46,107,26,0,0,55,0,0,0
2020-05-07,Perlis,13,0,13,4,17,6,0,0,9,0,0,0
2020-05-07,Sabah,66,10,76,60,92,40,0,0,29,0,0,0
2020-05-07,Sarawak,51,12,63,26,77,39,2,0,40,2,0,0
2020-05-07,Selangor,42,62,104,104,107,14,9,0,2,2,0,0
2020-05-07,Terengganu,23,0,23,12,35,3,0,0,14,0,0,0
2020-05-07,W.P. Kuala Lumpur,33,0,33,30,47,17,2,0,16,2,0,0
2020-05-07,W.P. Labuan,5,2,7,2,7,3,0,0,4,0,0,0
2020-05-08,Johor,37,30,67,30,64,23,2,0,16,1,0,0
2020-05-08,Kedah,35,0,35,16,46,11,0,0,19,0,0,0
2020-05-08,Kelantan,47,26,73,27,64,16,0,0,39,0,0,0
2020-05-08,Melaka,52,0,52,12,46,6,0,0,34,0,0,0
2020-05-08,Negeri Sembilan,18,0,18,10,43,8,0,0,9,0,0,0
2020-05-08,Pahang,47,6,53,39,51,18,2,0,30,1,0,0
2020-05-08,Penang,26,8,34,4,35,7,0,0,16,0,0,0
2020-05-08,Perak,70,0,70,46,113,26,0,0,54,0,0,0
2020-05-08,Perlis,13,0,13,4,17,6,0,0,10,0,0,0
2020-05-08,Sabah,66,10,76,60,92,40,0,2,28,0,2,0
2020-05-08,Sarawak,51,12,63,26,77,39,2,0,43,2,0,0
2020-05-08,Selangor,42,62,104,104,107,14,9,1,0,2,0,0
2020-05-08,Terengganu,23,0,23,12,35,3,0,0,12,0,0,0
2020-05-08,W.P. Kuala Lumpur,33,0,33,30,47,17,2,0,16,2,0,0
2020-05-08,W.P. Labuan,5,2,7,2,7,3,0,0,5,0,0,0
2020-05-09,Johor,37,30,67,30,64,23,2,0,17,1,0,0
2020-05-09,Kedah,35,0,35,16,46,11,0,1,24,0,0,0
2020-05-09,Kelantan,47,26,73,27,64,16,0,0,41,0,0,0
2020-05-09,Melaka,52,0,52,12,46,6,0,0,31,0,0,0
2020-05-09,Negeri Sembilan,18,0,18,10,43,8,0,0,9,0,0,0
2020-05-09,Pahang,47,6,53,39,51,18,2,1,28,1,1,0
2020-05-09,Penang,26,8,34,4,35,7,0,0,15,0,0,0
2020-05-09,Perak,70,0,70,46,113,26,0,0,56,0,0,0
2020-05-09,Perlis,13,0,13,4,17,6,0,0,10,0,0,0
2020-05-09,Sabah,66,10,76,60,92,40,0,2,33,0,1,0
2020-05-09,Sarawak,51,12,63,26,77,39,1,0,44,1,0,0
2020-05-09,Selangor,42,62,104,104,107,14,9,1,1,2,1,0
2020-05-09,Terengganu,23,0,23,12,35,3,0,0,12,0,0,0
2020-05-09,W.P. Kuala Lumpur,33,0,33,30,47,17,2,0,16,1,0,0
2020-05-09,W.P. Labuan,5,2,7,2,7,3,0,0,4,0,0,0
2020-05-10,Johor,37,30,67,30,64,23,2,0,19,1,0,0
2020-05-10,Kedah,35,0,35,16,46,11,0,0,23,0,0,0
2020-05-10,Kelantan,47,26,73,27,64,16,0,0,42,0,0,0
2020-05-10,Melaka,52,0,52,12,46,6,0,0,32,0,0,0
2020-05-10,Negeri Sembilan,18,0,18,10,43,8,0,0,9,0,0,0
2020-05-10,Pahang,47,6,53,39,51,18,2,1,29,1,1,0
2020-05-10,Penang,26,8,34,4,35,7,0,0,17,0,0,0
2020-05-10,Perak,70,0,70,46,113,26,0,0,52,0,0,0
2020-05-10,Perlis,13,0,13,4,17,6,0,0,10,0,0,0
2020-05-10,Sabah,66,10,76,60,92,40,0,1,33,0,0,0
2020-05-10,Sarawak,51,12,63,26,77,39,1,0,42,1,0,0
2020-05-10,Selangor,42,62,104,104,107,14,8,1,1,2,1,0
2020-05-10,Terengganu,23,0,23,12,35,3,0,0,11,0,0,0
2020-05-10,W.P. Kuala Lumpur,33,0,33,30,47,17,1,0,18,1,0,0
2020-05-10,W.P. Labuan,5,2,7,2,7,3,0,0,4,0,0,0
2020-05-11,Johor,37,30,67,30,64,23,2,0,17,1,0,0
2020-05-11,Kedah,35,0,35,16,46,11,0,1,20,0,0,0
2020-05-11,Kelantan,47,26,73,27,64,16,0,0,43,0,0,0
2020-05-11,Melaka,52,0,52,12,46,6,2,0,30,0,0,0
2020-05-11,Negeri Sembilan,18,0,18,10,43,8,1,0,7,0,0,0
2020-05-11,Pahang,47,6,53,39,51,18,2,0,33,1,0,0
2020-05-11,Penang,26,8,34,4,35,7,0,0,13,0,0,0
2020-05-11,Perak,70,0,70,46,113,26,0,0,57,0,0,0
2020-05-11,Perlis,13,0,13,4,17,6,0,0,10,0,0,0
2020-05-11,Sabah,66,10,76,60,92,40,0,0,31,0,0,0
2020-05-11,Sarawak,51,12,63,26,77,39,2,0,41,1,0,0
2020-05-11,Selangor,42,62,104,104,107,14,8,1,0,2,1,0
2020-05-11,Terengganu,23,0,23,12,35,3,0,0,11,0,0,0
2020-05-11,W.P. Kuala Lumpur,33,0,33,30,47,17,1,0,17,1,0,0
2020-05-11,W.P. Labuan,5,2,7,2,7,3,0,0,4,0,0,0
2020-05-12,Johor,37,30,67,30,64,23,2,0,17,0,0,0
2020-05-12,Kedah,35,0,35,16,46,11,0,0,23,0,0,0
2020-05-12,Kelantan,47,26,73,27,64,16,0,0,43,0,0,0
2020-05-12,Melaka,52,0,52,12,46,6,2,0,29,0,0,0
2020-05-12,Negeri Sembilan,18,0,18,10,43,8,1,0,8,0,0,0
2020-05-12,Pahang,47,6,53,39,51,18,2,0,30,1,0,0
2020-05-12,Penang,26,8,34,4,35,7,0,0,12,0,0,0
2020-05-12,Perak,70,0,70,46,113,26,0,0,55,0,0,0
2020-05-12,Perlis,13,0,13,4,17,6,0,0,10,0,0,0
2020-05-12,Sabah,66,10,76,60,92,40,0,1,29,0,1,0
2020-05-12,Sarawak,51,12,63,26,77,39,1,1,42,0,1,0
2020-05-12,Selangor,42,62,104,104,107,14,7,1,0,2,1,0
2020-05-12,Terengganu,23,0,23,12,35,3,0,0,11,0,0,0
